Sort order,Dog_Name,Dog_Breed,Location_masked,Latitude_masked,Latitude_masked,Longitude_masked,Neighborhood,
1560,Ziggy,Labrador Retriever,"(42.38567459, -71.12934054)",42.38567459,42.38567459,-71.12934054,Neighborhood Nine,
4084,Charlie,Labradoddle,"(42.38567271, -71.14199396)",42.38567271,42.38567271,-71.14199396,West Cambridge,
2737,Penelope,Terrier Mix,"(42.38564762, -71.13635636)",42.38564762,42.38564762,-71.13635636,West Cambridge,
3332,Ayler,German Shepherd,"(42.38564731, -71.13103808)",42.38564731,42.38564731,-71.13103808,Neighborhood Nine,
956,Maeve,Terrier,"(42.38564105, -71.11464141)",42.38564105,42.38564105,-71.11464141,Agassiz,
4441,Lola,Ger Shep Mix,"(42.38562531, -71.13403936)",42.38562531,42.38562531,-71.13403936,Neighborhood Nine,
2017,George,Saluki-Mix,"(42.38560686, -71.14038377)",42.38560686,42.38560686,-71.14038377,Neighborhood Nine,
503,Taylor,Labrador Retriever Mix,"(42.38560429, -71.13017836)",42.38560429,42.38560429,-71.13017836,Neighborhood Nine,
1698,Roxanne,Pointer,"(42.38559743, -71.1394098)",42.38559743,42.38559743,-71.1394098,West Cambridge,
4636,Nell,Dachshund,"(42.38558104, -71.13531331)",42.38558104,42.38558104,-71.13531331,Neighborhood Nine,
1591,Beatrice,Golden Retriever,"(42.38558052, -71.13106192)",42.38558052,42.38558052,-71.13106192,Neighborhood Nine,
2037,Daisy,Terrier,"(42.38557322, -71.1226302)",42.38557322,42.38557322,-71.1226302,Neighborhood Nine,
1313,Beale,Beagle,"(42.38556755, -71.12976937)",42.38556755,42.38556755,-71.12976937,Neighborhood Nine,
4632,Orbit,Australian Terrier,"(42.38555466, -71.13941722)",42.38555466,42.38555466,-71.13941722,Neighborhood Nine,
2482,Walter,Bearded Collie,"(42.38554049, -71.13462889)",42.38554049,42.38554049,-71.13462889,Neighborhood Nine,
3027,Luna,Maltese Mix,"(42.38554032, -71.12841047)",42.38554032,42.38554032,-71.12841047,Neighborhood Nine,
4481,Baxter,Beagle,"(42.38553648, -71.13366604)",42.38553648,42.38553648,-71.13366604,Neighborhood Nine,
1358,Josie,Labrador Retriever,"(42.38552725, -71.13042298)",42.38552725,42.38552725,-71.13042298,Neighborhood Nine,
1998,Venus,Siberian Husky,"(42.38552609, -71.12780264)",42.38552609,42.38552609,-71.12780264,Neighborhood Nine,
4853,Quinn,Portuguese Water Dog,"(42.38552466, -71.11811362)",42.38552466,42.38552466,-71.11811362,Agassiz,
3986,Stitch,English Bulldog,"(42.38552465, -71.12026049)",42.38552465,42.38552465,-71.12026049,Neighborhood Nine,
268,Max,Labrador Retriever,"(42.38552328, -71.11479745)",42.38552328,42.38552328,-71.11479745,Agassiz,
642,Bella,Hound,"(42.38551663, -71.12955482)",42.38551663,42.38551663,-71.12955482,Neighborhood Nine,
667,Olie,Labrador Retriever,"(42.38551586, -71.13628263)",42.38551586,42.38551586,-71.13628263,Neighborhood Nine,
3943,Murphy,Labrador Retriever,"(42.38550499, -71.12421296)",42.38550499,42.38550499,-71.12421296,Neighborhood Nine,
1742,Brady,Shar Pei,"(42.38550462, -71.13200752)",42.38550462,42.38550462,-71.13200752,Neighborhood Nine,
3063,Fox,Australian Cattle Dog Mix,"(42.38548276, -71.13369805)",42.38548276,42.38548276,-71.13369805,West Cambridge,
1044,Buddy,Beagle,"(42.38548274, -71.11665653)",42.38548274,42.38548274,-71.11665653,Agassiz,
673,Elphie,Golden Retriever,"(42.38547958, -71.13395138)",42.38547958,42.38547958,-71.13395138,West Cambridge,
3420,Kuno Nips,Min Dachshund,"(42.38547647, -71.1181391)",42.38547647,42.38547647,-71.1181391,Neighborhood Nine,
2182,Ruby,French Bulldog,"(42.38546272, -71.13029964)",42.38546272,42.38546272,-71.13029964,Neighborhood Nine,
4128,Rojo,Labradoddle,"(42.38544092, -71.11872234)",42.38544092,42.38544092,-71.11872234,Agassiz,
4710,Emmett,LABRADOR Retriever,"(42.38542154, -71.11608304)",42.38542154,42.38542154,-71.11608304,Agassiz,
1574,Ash,Golden Retriever,"(42.38539758, -71.13147782)",42.38539758,42.38539758,-71.13147782,Neighborhood Nine,
2912,Henry Barman,Beagle Mix,"(42.38538689, -71.11506183)",42.38538689,42.38538689,-71.11506183,Agassiz,
1100,Fergus,Fox Terrier,"(42.38538502, -71.13208957)",42.38538502,42.38538502,-71.13208957,Neighborhood Nine,
3599,Hestia,Golden Doodle,"(42.38538426, -71.12382512)",42.38538426,42.38538426,-71.12382512,Neighborhood Nine,
3624,Nina,Dachshund Mix,"(42.38537507, -71.13593835)",42.38537507,42.38537507,-71.13593835,Neighborhood Nine,
3641,Angus,Havanese,"(42.38536514, -71.11822078)",42.38536514,42.38536514,-71.11822078,Agassiz,
5007,Jake,Australian Terrier,"(42.38535575, -71.11630433)",42.38535575,42.38535575,-71.11630433,Agassiz,
2509,Murdoch,Yorkshire Terrier,"(42.38533937, -71.13496489)",42.38533937,42.38533937,-71.13496489,Neighborhood Nine,
1097,Memi,Shih Tzu,"(42.38533561, -71.13770434)",42.38533561,42.38533561,-71.13770434,Neighborhood Nine,
3065,Dexter,Pug Mix,"(42.38531501, -71.12078454)",42.38531501,42.38531501,-71.12078454,Neighborhood Nine,
2695,Ione,Labrador Retriever,"(42.38529449, -71.13822924)",42.38529449,42.38529449,-71.13822924,West Cambridge,
4279,Rocky Ransom,Miniature Schanuzer,"(42.38529239, -71.11621494)",42.38529239,42.38529239,-71.11621494,Agassiz,
2864,Daisy,Labrador Retriever,"(42.38528191, -71.14044012)",42.38528191,42.38528191,-71.14044012,Neighborhood Nine,
2791,Susie,Mix,"(42.38528179, -71.14043871)",42.38528179,42.38528179,-71.14043871,Neighborhood Nine,
703,Zucca,Australian Shepherd,"(42.38527845, -71.12893025)",42.38527845,42.38527845,-71.12893025,Neighborhood Nine,
255,Gertie,Poodle,"(42.38527672, -71.13656355)",42.38527672,42.38527672,-71.13656355,Neighborhood Nine,
809,Zoey,Pit Bull,"(42.38525287, -71.13225582)",42.38525287,42.38525287,-71.13225582,Neighborhood Nine,
1388,Rosey,Boxer,"(42.38525035, -71.11615689)",42.38525035,42.38525035,-71.11615689,Agassiz,
1354,Tandy,Heeler,"(42.38523456, -71.12487779)",42.38523456,42.38523456,-71.12487779,Neighborhood Nine,
4953,Chloe,Tzu-Chon,"(42.38522763, -71.13203235)",42.38522763,42.38522763,-71.13203235,Neighborhood Nine,
4416,Theodore,Tibetan Terrier,"(42.38522641, -71.13150419)",42.38522641,42.38522641,-71.13150419,Neighborhood Nine,
3780,Maverick,Labradoodle,"(42.38520955, -71.11470095)",42.38520955,42.38520955,-71.11470095,Agassiz,
4933,Russel,Hound,"(42.38519507, -71.12414916)",42.38519507,42.38519507,-71.12414916,Neighborhood Nine,
1446,Jagger,Schnoodle,"(42.38519425, -71.12445932)",42.38519425,42.38519425,-71.12445932,Neighborhood Nine,
2580,Marina Mirabal,Maltese / Poodle Mix,"(42.38519415, -71.13012526)",42.38519415,42.38519415,-71.13012526,Neighborhood Nine,
3843,Thea,American Eskimo,"(42.38519128, -71.12279716)",42.38519128,42.38519128,-71.12279716,Neighborhood Nine,
4386,Dita Wozniak,Labrador Retriever,"(42.38518008, -71.13501245)",42.38518008,42.38518008,-71.13501245,West Cambridge,
686,Bear,Miniature Poodle,"(42.38517193, -71.13911977)",42.38517193,42.38517193,-71.13911977,West Cambridge,
459,Rocko,Golden Retriever,"(42.38516888, -71.1344339)",42.38516888,42.38516888,-71.1344339,West Cambridge,
2095,Buddha,Chihuahua,"(42.38516714, -71.13844955)",42.38516714,42.38516714,-71.13844955,West Cambridge,
3440,Shaggy,Cocka-Poo,"(42.38515434, -71.12095718)",42.38515434,42.38515434,-71.12095718,Neighborhood Nine,
1594,Duncan,English Bulldog,"(42.38515037, -71.13522375)",42.38515037,42.38515037,-71.13522375,West Cambridge,
4371,Tomi,Poodle,"(42.38513621, -71.12486659)",42.38513621,42.38513621,-71.12486659,Neighborhood Nine,
1365,Dobby,Golden Retriever,"(42.38513484, -71.12247819)",42.38513484,42.38513484,-71.12247819,Neighborhood Nine,
2367,Louie,Goldendoodle,"(42.38513427, -71.13375646)",42.38513427,42.38513427,-71.13375646,Neighborhood Nine,
1645,Kaylee,Rat Terr,"(42.38511567, -71.13485443)",42.38511567,42.38511567,-71.13485443,Neighborhood Nine,
2848,Heidi,Newfoundland,"(42.38511397, -71.13097358)",42.38511397,42.38511397,-71.13097358,Neighborhood Nine,
4972,Giles,Chi Hua Hua Mix,"(42.38511202, -71.13994362)",42.38511202,42.38511202,-71.13994362,West Cambridge,
4816,Astro,Australian Terrier,"(42.38510531, -71.13676815)",42.38510531,42.38510531,-71.13676815,Neighborhood Nine,
3004,Buddy,Dachshund,"(42.38510512, -71.11717987)",42.38510512,42.38510512,-71.11717987,Agassiz,
2376,Alba,Labradoddle,"(42.38509985, -71.12012637)",42.38509985,42.38509985,-71.12012637,Agassiz,
4201,Daisy,Great Dane,"(42.38508158, -71.11930073)",42.38508158,42.38508158,-71.11930073,Agassiz,
2467,Gus,Pomeranian,"(42.38507447, -71.13093662)",42.38507447,42.38507447,-71.13093662,Neighborhood Nine,
3774,Mase Moloney,French Bulldog,"(42.38506778, -71.13093009)",42.38506778,42.38506778,-71.13093009,Neighborhood Nine,
1781,Lolo,German Shorthair Pointer,"(42.38504166, -71.13434922)",42.38504166,42.38504166,-71.13434922,West Cambridge,
4498,Mia,Whippet,"(42.38503883, -71.12987861)",42.38503883,42.38503883,-71.12987861,Neighborhood Nine,
3199,Piper,Dachschund,"(42.38503731, -71.14020492)",42.38503731,42.38503731,-71.14020492,West Cambridge,
3727,Otis,Australian Cattle Dog,"(42.38502786, -71.13100569)",42.38502786,42.38502786,-71.13100569,Neighborhood Nine,
53,Roxie,Chihuahua,"(42.38502373, -71.12984533)",42.38502373,42.38502373,-71.12984533,Neighborhood Nine,
5025,Zeke,POODLE,"(42.38501709, -71.11899011)",42.38501709,42.38501709,-71.11899011,Agassiz,
1755,Benji,Entlebucher Sennenhund,"(42.38500772, -71.12269324)",42.38500772,42.38500772,-71.12269324,Neighborhood Nine,
3151,Mango,Shiba Inu,"(42.38499813, -71.12906892)",42.38499813,42.38499813,-71.12906892,Neighborhood Nine,
4542,Shefa,Labradoodle,"(42.38499772, -71.13090486)",42.38499772,42.38499772,-71.13090486,Neighborhood Nine,
4836,Severus Snape,Shiba Inu,"(42.38498837, -71.12975302)",42.38498837,42.38498837,-71.12975302,Neighborhood Nine,
4146,Zoe,Schiperkee,"(42.38497943, -71.13352321)",42.38497943,42.38497943,-71.13352321,West Cambridge,
1834,Milo,Maltipoo,"(42.38496531, -71.12834232)",42.38496531,42.38496531,-71.12834232,Neighborhood Nine,
1007,Argos,Boxer,"(42.38495951, -71.12920097)",42.38495951,42.38495951,-71.12920097,Neighborhood Nine,
4764,Murphy,Pug,"(42.38493738, -71.12940654)",42.38493738,42.38493738,-71.12940654,Neighborhood Nine,
2800,Kenu,Shiba Inu,"(42.38493575, -71.12947239)",42.38493575,42.38493575,-71.12947239,Neighborhood Nine,
5000,Fizzing Whizbee,Shepherd Collie Mix,"(42.38493514, -71.1293934)",42.38493514,42.38493514,-71.1293934,Neighborhood Nine,
922,Scratch,Cocker Spaniel,"(42.38492578, -71.12944011)",42.38492578,42.38492578,-71.12944011,Neighborhood Nine,
2357,Bristol,Labrador Retriever,"(42.38491694, -71.13204196)",42.38491694,42.38491694,-71.13204196,Neighborhood Nine,
1327,Daisy,Bichon Frise,"(42.38491371, -71.11829253)",42.38491371,42.38491371,-71.11829253,Agassiz,
277,Tika,Mix,"(42.38489226, -71.12910902)",42.38489226,42.38489226,-71.12910902,Neighborhood Nine,
1804,Miley,Shih Tzu,"(42.38487933, -71.12910954)",42.38487933,42.38487933,-71.12910954,Neighborhood Nine,
2111,Ali,Maltese,"(42.38487827, -71.1148283)",42.38487827,42.38487827,-71.1148283,Agassiz,
2543,Maya,Labrador Retriever,"(42.38487748, -71.12966045)",42.38487748,42.38487748,-71.12966045,Neighborhood Nine,
70,Otto,Jack Russel Terrier,"(42.38487525, -71.13220083)",42.38487525,42.38487525,-71.13220083,Neighborhood Nine,
3459,Callie,Hound,"(42.38486785, -71.13766042)",42.38486785,42.38486785,-71.13766042,West Cambridge,
810,Beau,Labrador Retriever,"(42.38485225, -71.13724706)",42.38485225,42.38485225,-71.13724706,Neighborhood Nine,
2379,Hamlet,Bernese Mountain Dog,"(42.38485087, -71.13537318)",42.38485087,42.38485087,-71.13537318,Neighborhood Nine,
3206,Levon,Labrador Retriever,"(42.38482811, -71.13872392)",42.38482811,42.38482811,-71.13872392,West Cambridge,
429,Joey,Cavalier King Charles Spaniel,"(42.38482026, -71.13723296)",42.38482026,42.38482026,-71.13723296,West Cambridge,
3788,Emma,Labrador Retriever Mix,"(42.38481273, -71.11619146)",42.38481273,42.38481273,-71.11619146,Agassiz,
3671,Chester,Jrt,"(42.38480463, -71.1228159)",42.38480463,42.38480463,-71.1228159,Neighborhood Nine,
2876,Scarlette,Miniature Dachshund,"(42.38479698, -71.11811229)",42.38479698,42.38479698,-71.11811229,Neighborhood Nine,
454,Kyla,Pit Bull,"(42.38479442, -71.13362067)",42.38479442,42.38479442,-71.13362067,Neighborhood Nine,
1110,Watson,Pembr Welsh Corgi,"(42.38478124, -71.11505998)",42.38478124,42.38478124,-71.11505998,Agassiz,
4684,Ecto,French Bulldog,"(42.38477669, -71.11372887)",42.38477669,42.38477669,-71.11372887,Agassiz,
152,Bella,Hound Mix,"(42.38476686, -71.12160875)",42.38476686,42.38476686,-71.12160875,Neighborhood Nine,
1974,Teeko,Beagle,"(42.38475349, -71.13194685)",42.38475349,42.38475349,-71.13194685,Neighborhood Nine,
2618,Dora,Brittany Spaniel,"(42.38475039, -71.1334965)",42.38475039,42.38475039,-71.1334965,West Cambridge,
4619,Petula,Pug,"(42.38474433, -71.12864427)",42.38474433,42.38474433,-71.12864427,Neighborhood Nine,
4429,Echo,Sato,"(42.38474377, -71.11894932)",42.38474377,42.38474377,-71.11894932,Agassiz,
4989,Murphy,Pug,"(42.38473756, -71.1257116)",42.38473756,42.38473756,-71.1257116,Neighborhood Nine,
3142,Billie,Australian Cattle Dog,"(42.38473624, -71.1260057)",42.38473624,42.38473624,-71.1260057,Neighborhood Nine,
2253,Bard,German Shepard Mix,"(42.38473292, -71.1298256)",42.38473292,42.38473292,-71.1298256,Neighborhood Nine,
3708,Sequoia,German Shepherd,"(42.38472929, -71.1303693)",42.38472929,42.38472929,-71.1303693,Neighborhood Nine,
3337,Barney,West Highland White Terrier,"(42.38472867, -71.1342194)",42.38472867,42.38472867,-71.1342194,West Cambridge,
1520,Shawn,Pekingese,"(42.38472293, -71.13687292)",42.38472293,42.38472293,-71.13687292,West Cambridge,
2427,Oscar Madison,Golden Doodle,"(42.38472047, -71.11872824)",42.38472047,42.38472047,-71.11872824,Agassiz,
2905,Riley,Poodle,"(42.38472021, -71.13893563)",42.38472021,42.38472021,-71.13893563,West Cambridge,
1041,Carlton,Labrador Retriever,"(42.38471474, -71.12840255)",42.38471474,42.38471474,-71.12840255,Neighborhood Nine,
4613,Lola,Dachshund,"(42.38471018, -71.13930267)",42.38471018,42.38471018,-71.13930267,Neighborhood Nine,
1606,Pepper,Schnauzer,"(42.38470307, -71.13510015)",42.38470307,42.38470307,-71.13510015,West Cambridge,
1890,Oliver,Springer Spaniel,"(42.38468381, -71.1354881)",42.38468381,42.38468381,-71.1354881,Neighborhood Nine,
3675,Benny,Bichon Frise,"(42.38467682, -71.11415201)",42.38467682,42.38467682,-71.11415201,Agassiz,
3161,Jarvis,French Bulldog,"(42.38466108, -71.13756676)",42.38466108,42.38466108,-71.13756676,West Cambridge,
4475,Tess,TERR MX,"(42.38464858, -71.1318959)",42.38464858,42.38464858,-71.1318959,Neighborhood Nine,
329,Missy,Lhasa Apso,"(42.38464547, -71.13574113)",42.38464547,42.38464547,-71.13574113,Neighborhood Nine,
231,Saffron,Shih Tzu,"(42.38464282, -71.12080119)",42.38464282,42.38464282,-71.12080119,Neighborhood Nine,
3648,Emmet,Chow-Shepherd,"(42.38463705, -71.11366466)",42.38463705,42.38463705,-71.11366466,Agassiz,
1676,Serafina,Plott Hound,"(42.38463232, -71.12671139)",42.38463232,42.38463232,-71.12671139,Neighborhood Nine,
3911,Daisy,Labrador Retriever,"(42.38462674, -71.13122296)",42.38462674,42.38462674,-71.13122296,Neighborhood Nine,
1989,Bertie,Bichon Frise,"(42.38462576, -71.1255197)",42.38462576,42.38462576,-71.1255197,Neighborhood Nine,
1861,Tillie,Cockerpoo,"(42.38462487, -71.12124428)",42.38462487,42.38462487,-71.12124428,Neighborhood Nine,
7,Alley,Greyhound,"(42.3845921, -71.13093142)",42.3845921,42.3845921,-71.13093142,Neighborhood Nine,
3653,Thatcher,Labrador Retriever,"(42.38458036, -71.12100822)",42.38458036,42.38458036,-71.12100822,Neighborhood Nine,
2020,Haddie,Manchester Terrier,"(42.38456671, -71.11810012)",42.38456671,42.38456671,-71.11810012,Neighborhood Nine,
3006,Zeke,Goldendoodle,"(42.38453569, -71.12065569)",42.38453569,42.38453569,-71.12065569,Neighborhood Nine,
3036,Sadie,French Bulldog,"(42.38452472, -71.13925291)",42.38452472,42.38452472,-71.13925291,West Cambridge,
4487,Hailey,Hound / Lab Mix,"(42.38450002, -71.13477191)",42.38450002,42.38450002,-71.13477191,West Cambridge,
2763,Molly,Poodle,"(42.38447875, -71.11561499)",42.38447875,42.38447875,-71.11561499,Agassiz,
65,Henry,Miniature Poodle,"(42.38447179, -71.1271422)",42.38447179,42.38447179,-71.1271422,Neighborhood Nine,
4409,Chloe,Pit Bull,"(42.38446141, -71.11472636)",42.38446141,42.38446141,-71.11472636,Agassiz,
4138,Otto,Heeler,"(42.38445365, -71.13450562)",42.38445365,42.38445365,-71.13450562,West Cambridge,
4870,Izzy,Golden Doodle,"(42.38445238, -71.12462703)",42.38445238,42.38445238,-71.12462703,Neighborhood Nine,
1630,Coco,Springer Spaniel,"(42.38444813, -71.12287764)",42.38444813,42.38444813,-71.12287764,Neighborhood Nine,
4092,Fiona,French Bulldog,"(42.38444406, -71.13854872)",42.38444406,42.38444406,-71.13854872,West Cambridge,
4258,Roscoe,Beagle Mix,"(42.38441633, -71.13511677)",42.38441633,42.38441633,-71.13511677,Neighborhood Nine,
2867,Brewster,Pointer,"(42.38441612, -71.11595389)",42.38441612,42.38441612,-71.11595389,Agassiz,
4590,Abby,English Spaniel Springer,"(42.38441218, -71.11872018)",42.38441218,42.38441218,-71.11872018,Agassiz,
4039,Stella,Brussels Griffon,"(42.38440048, -71.1140554)",42.38440048,42.38440048,-71.1140554,Agassiz,
3969,Race,Cavalier King Charles Spaniel,"(42.38439592, -71.11438266)",42.38439592,42.38439592,-71.11438266,Agassiz,
1780,Ella,Schnoodle,"(42.38439211, -71.12851448)",42.38439211,42.38439211,-71.12851448,Neighborhood Nine,
2683,Casca,Beagle,"(42.38438515, -71.11994914)",42.38438515,42.38438515,-71.11994914,Agassiz,
3050,Millie,Hound,"(42.38437013, -71.12038926)",42.38437013,42.38437013,-71.12038926,Agassiz,
1618,Louie,American Hairless Terrier,"(42.38436549, -71.11372042)",42.38436549,42.38436549,-71.11372042,Agassiz,
3865,Solo,Golden Retriever,"(42.38435439, -71.12498891)",42.38435439,42.38435439,-71.12498891,Neighborhood Nine,
3546,Kate,West Highland White Terrier,"(42.38434991, -71.13405525)",42.38434991,42.38434991,-71.13405525,West Cambridge,
3489,Roxy,Labrador Retriever,"(42.38434856, -71.13117384)",42.38434856,42.38434856,-71.13117384,Neighborhood Nine,
327,Baltie,Goldendoodle,"(42.38433499, -71.12248399)",42.38433499,42.38433499,-71.12248399,Neighborhood Nine,
3390,Romeo,Pomeranian,"(42.38432683, -71.12046341)",42.38432683,42.38432683,-71.12046341,Agassiz,
4137,Minnie,Beagle Mix,"(42.38432467, -71.1286574)",42.38432467,42.38432467,-71.1286574,Neighborhood Nine,
1756,Tucker Alvord,Golden Doodle Mini,"(42.38431446, -71.12739507)",42.38431446,42.38431446,-71.12739507,Neighborhood Nine,
2242,Mimpsy,Australian Terrier,"(42.38429525, -71.1163935)",42.38429525,42.38429525,-71.1163935,Agassiz,
2539,Maple,Cairn Terrier,"(42.38429128, -71.13961469)",42.38429128,42.38429128,-71.13961469,West Cambridge,
3052,Barkley,Long Hair Dachshund,"(42.38428786, -71.12816506)",42.38428786,42.38428786,-71.12816506,Neighborhood Nine,
3110,Keeper,Golden Retriever,"(42.38427785, -71.11612658)",42.38427785,42.38427785,-71.11612658,Agassiz,
2430,Winston,Welsh Terrier,"(42.38427134, -71.14260082)",42.38427134,42.38427134,-71.14260082,West Cambridge,
930,Stella Violet,Beagle,"(42.38425064, -71.12396801)",42.38425064,42.38425064,-71.12396801,Neighborhood Nine,
1016,Ryan,Boarder Collie,"(42.38424726, -71.13652171)",42.38424726,42.38424726,-71.13652171,West Cambridge,
4860,Alli,Australian Shepherd,"(42.38424667, -71.13733786)",42.38424667,42.38424667,-71.13733786,West Cambridge,
2306,Tucker,Golden Retriever,"(42.38421487, -71.13122931)",42.38421487,42.38421487,-71.13122931,Neighborhood Nine,
2544,Coco,Golden Doodle,"(42.38420277, -71.12915247)",42.38420277,42.38420277,-71.12915247,Neighborhood Nine,
538,Laddie Boy,West Highland White Terrier,"(42.38420203, -71.13802561)",42.38420203,42.38420203,-71.13802561,West Cambridge,
4362,Charlie,Morkie,"(42.38419126, -71.14118772)",42.38419126,42.38419126,-71.14118772,West Cambridge,
